category,size,Frequency
C3~94,1,99
C4~1188,1,18
C5~6912,1,10
C6~21660,1,10
C7~46295,1,10
C5~6913,1,5
C6~21661,1,5
C7~46296,1,5
C5~6914,1,3
C6~21662,1,3
C7~46297,1,3
C4~1189,1,23
C5~6915,1,23
C6~21663,1,23
C7~46298,1,23
C2~33,1,10
C4~1190,1,10
C5~6916,1,10
C6~21664,1,10
C7~46299,1,10
C4~1191,1,48
C5~6917,1,48
C6~21665,1,48
C7~46300,1,48
C4~1193,1,2249
C5~6919,1,2118
C6~21667,1,2118
C7~46302,1,2118
C5~6921,1,56
C6~21669,1,56
C7~46304,1,56
C5~6920,1,75
C6~21668,1,75
C7~46303,1,75
C4~1194,1,318
C5~6922,1,318
C6~21670,1,318
C7~46305,1,318
C4~1224,1,308
C5~6952,1,308
C6~21700,1,308
C7~46335,1,308
C4~1195,1,2
C5~6923,1,2
C6~21671,1,2
C7~46306,1,2
C4~1196,1,3217
C5~6924,1,3217
C6~21672,1,3217
C7~46307,1,3217
C4~1232,1,3693
C5~6960,1,3693
C6~21708,1,3693
C7~46343,1,3693
C4~1197,1,137
C5~6925,1,137
C6~21673,1,137
C7~46308,1,137
C4~1198,1,93
C5~6926,1,93
C6~21674,1,93
C7~46309,1,93
C4~1199,1,137
C5~6927,1,137
C6~21675,1,137
C7~46310,1,137
C4~1200,1,286
C5~6928,1,286
C6~21676,1,286
C7~46311,1,286
C4~1201,1,29
C5~6929,1,29
C6~21677,1,29
C7~46312,1,29
C4~1202,1,75
C5~6930,1,75
C6~21678,1,75
C7~46313,1,75
C4~1204,1,351
C5~6932,1,351
C6~21680,1,351
C7~46315,1,351
C4~1205,1,234
C5~6933,1,234
C6~21681,1,234
C7~46316,1,234
C4~1207,1,2
C5~6935,1,2
C6~21683,1,2
C7~46318,1,2
C4~1208,1,7
C5~6936,1,7
C6~21684,1,7
C7~46319,1,7
C4~1209,1,10
C5~6937,1,10
C6~21685,1,10
C7~46320,1,10
C4~1211,1,18
C5~6939,1,18
C6~21687,1,18
C7~46322,1,18
C4~1214,1,136
C5~6942,1,136
C6~21690,1,136
C7~46325,1,136
C4~1215,1,69
C5~6943,1,69
C6~21691,1,69
C7~46326,1,69
C4~1217,1,441
C5~6945,1,441
C6~21693,1,441
C7~46328,1,441
C4~1219,1,15
C5~6947,1,15
C6~21695,1,15
C7~46330,1,15
C4~1220,1,485
C5~6948,1,485
C6~21696,1,485
C7~46331,1,485
C4~1221,1,10
C5~6949,1,10
C6~21697,1,10
C7~46332,1,10
C4~1223,1,276
C5~6951,1,276
C6~21699,1,276
C7~46334,1,276
C4~1225,1,164
C5~6953,1,164
C6~21701,1,164
C7~46336,1,164
C4~1226,1,388
C5~6954,1,388
C6~21702,1,388
C7~46337,1,388
C4~1227,1,39
C5~6955,1,39
C6~21703,1,39
C7~46338,1,39
C4~1228,1,128
C5~6956,1,128
C6~21704,1,128
C7~46339,1,128
C4~1229,1,41
C5~6957,1,41
C6~21705,1,41
C7~46340,1,41
C4~1230,1,34
C5~6958,1,34
C6~21706,1,34
C7~46341,1,34
C4~1231,1,67
C5~6959,1,67
C6~21707,1,67
C7~46342,1,67
C4~1233,1,765
C5~6961,1,765
C6~21709,1,765
C7~46344,1,765
C4~1234,1,162
C5~6962,1,162
C6~21710,1,162
C7~46345,1,162
C4~1235,1,88
C5~6963,1,88
C6~21711,1,88
C7~46346,1,88
C4~1236,1,357
C5~6964,1,357
C6~21712,1,357
C7~46347,1,357
C4~1237,1,238
C5~6965,1,238
C6~21713,1,238
C7~46348,1,238
C4~1238,1,108
C5~6966,1,108
C6~21714,1,108
C7~46349,1,108
C4~1239,1,93
C5~6967,1,93
C6~21715,1,93
C7~46350,1,93
C4~1240,1,145
C5~6968,1,145
C6~21716,1,145
C7~46351,1,145
C4~1241,1,107
C5~6969,1,107
C6~21717,1,107
C7~46352,1,107
C4~1242,1,2
C5~6970,1,2
C6~21718,1,2
C7~46353,1,2
C4~1243,1,23
C5~6971,1,23
C6~21719,1,23
C7~46354,1,23
C4~1245,1,63
C5~6973,1,63
C6~21721,1,63
C7~46356,1,63
C4~1246,1,199
C5~6974,1,199
C6~21722,1,199
C7~46357,1,199
C4~1249,1,11
C5~6977,1,11
C6~21725,1,11
C7~46360,1,11
C4~1251,1,10
C5~6979,1,10
C6~21727,1,10
C7~46362,1,10
C4~1256,1,31
C5~6984,1,31
C6~21732,1,31
C7~46367,1,31
C4~1257,1,9
C5~6985,1,9
C6~21733,1,9
C7~46368,1,9
C4~1259,1,9
C5~6987,1,9
C6~21735,1,9
C7~46370,1,9
C4~1261,1,16
C5~6989,1,16
C6~21737,1,16
C7~46372,1,16
C4~1264,1,20
C5~6992,1,20
C6~21740,1,20
C7~46375,1,20
C4~1265,1,12
C5~6993,1,12
C6~21741,1,12
C7~46376,1,12
C4~1267,1,9
C5~6995,1,9
C6~21743,1,9
C7~46378,1,9
C4~1268,1,10
C5~6996,1,10
C6~21744,1,10
C7~46379,1,10
C4~1269,1,10
C5~6997,1,10
C6~21745,1,10
C7~46380,1,10
C4~1270,1,278
C5~6998,1,278
C6~21746,1,278
C7~46381,1,278
C4~1272,1,213
C5~7000,1,213
C6~21748,1,213
C7~46383,1,213
C4~1273,1,177
C5~7001,1,177
C6~21749,1,177
C7~46384,1,177
C4~1277,1,22
C5~7005,1,22
C6~21753,1,22
C7~46388,1,22
C4~1278,1,16
C5~7006,1,16
C6~21754,1,16
C7~46389,1,16
C4~1280,1,17
C5~7008,1,17
C6~21756,1,17
C7~46391,1,17
C4~1281,1,59
C5~7009,1,59
C6~21757,1,59
C7~46392,1,59
C4~1282,1,14
C5~7010,1,14
C6~21758,1,14
C7~46393,1,14
C4~1283,1,23
C5~7011,1,23
C6~21759,1,23
C7~46394,1,23
C4~1285,1,10
C5~7013,1,10
C6~21761,1,10
C7~46396,1,10
C4~1286,1,19
C5~7014,1,19
C6~21762,1,19
C7~46397,1,19
C7~5808,1,7
C6~2573,1,36
C7~6213,1,36
C5~763,1,11
C6~2876,1,11
C7~6647,1,11
C4~127,1,11
C5~776,1,11
C6~2893,1,11
C7~6668,1,11
C6~4390,1,46
C7~8934,1,46
C7~6990,1,10
C6~3194,1,3
C7~7075,1,3
C7~525,1,11
C6~4368,1,7
C7~8912,1,7
C6~4393,1,31
C7~8937,1,31
C4~245,1,77
C5~1391,1,77
C6~4576,1,77
C7~9242,1,77
C6~4875,1,34
C7~9636,1,34
C6~5050,1,3
C7~9894,1,3
C5~97,1,9
C6~442,1,9
C7~836,1,9
C7~11019,1,50
C7~1195,1,16
C7~11553,1,10
C7~11581,1,6
C7~11572,1,6
C7~11420,1,2
C7~11603,1,1
C6~5988,1,6
C7~11733,1,6
C6~6047,1,17
C7~11832,1,17
C6~609,1,8
C7~1399,1,8
C5~2239,1,7
C6~7081,1,7
C7~13817,1,7
C7~14734,1,13
C7~14726,1,12
C7~14728,1,21
C7~14735,1,11
C7~14731,1,47
C7~14730,1,21
C7~14733,1,5
C5~2381,1,7
C6~7680,1,7
C7~15030,1,7
C6~7635,1,74
C7~14961,1,38
C7~14962,1,16
C5~2353,1,22
C6~7580,1,22
C7~14875,1,22
C5~2346,1,128
C6~7551,1,128
C7~14841,1,128
C5~2362,1,26
C6~7613,1,26
C7~14914,1,26
C5~2359,1,26
C6~7605,1,26
C7~14900,1,26
C6~7871,1,2
C7~15424,1,2
C7~15047,1,16
C7~15036,1,5
C6~7898,1,1
C7~15455,1,1
C6~7884,1,1
C7~15439,1,1
C6~7872,1,4
C7~15425,1,4
C5~2439,1,11
C6~7895,1,11
C7~15452,1,11
C6~7907,1,2
C7~15464,1,2
C7~15589,1,1
C7~15487,1,4
C7~15580,1,11
C7~15495,1,2
C5~2507,1,8
C6~8066,1,8
C7~15814,1,8
C5~2535,1,55
C6~8140,1,55
C7~15923,1,55
C5~2533,1,1
C6~8138,1,1
C7~15921,1,1
C6~8267,1,1
C7~16104,1,1
C6~8301,1,3
C7~16178,1,3
C6~8311,1,9
C7~16194,1,9
C6~8479,1,23
C7~16630,1,23
C7~16435,1,1
C7~16895,1,4
C6~8541,1,6
C7~16891,1,5
C7~16615,1,1
C6~8489,1,7
C7~16678,1,2
C7~16693,1,3
C7~16677,1,5
C6~8533,1,11
C7~16873,1,8
C7~16826,1,6
C6~8549,1,1
C7~16912,1,1
C6~8544,1,3
C7~16900,1,1
C5~2645,1,2
C6~8550,1,2
C7~16913,1,2
C6~8620,1,18
C7~17019,1,18
C6~8617,1,1
C7~17016,1,1
C6~8621,1,2
C7~17020,1,2
C5~2666,1,47
C6~8639,1,47
C7~17054,1,47
C5~2763,1,7
C6~8881,1,7
C7~17497,1,7
C5~2766,1,2
C6~8884,1,2
C7~17500,1,2
C5~2768,1,23
C6~8886,1,23
C7~17502,1,23
C6~8854,1,10
C7~17461,1,10
C5~2740,1,8
C6~8821,1,8
C7~17412,1,8
C6~9142,1,16
C7~18001,1,10
C6~9139,1,10
C7~17987,1,2
C7~18002,1,6
C7~17986,1,8
C6~9129,1,30
C7~17952,1,9
C7~17953,1,8
C7~17951,1,13
C6~9133,1,36
C7~17967,1,20
C7~17968,1,11
C7~17966,1,5
C6~9136,1,23
C7~17976,1,18
C7~17977,1,1
C7~17975,1,4
C4~523,1,4
C5~2889,1,4
C6~9217,1,4
C7~18136,1,4
C6~9400,1,5
C7~18556,1,1
C6~9698,1,10
C7~18987,1,10
C5~3073,1,2
C6~9757,1,2
C7~19047,1,2
C5~3101,1,19
C6~9826,1,19
C7~19151,1,19
C6~9809,1,16
C7~19134,1,13
C6~9808,1,2
C7~19130,1,1
C7~19127,1,13
C7~19133,1,3
C7~19131,1,1
C7~19155,1,11
C7~19174,1,4
C6~9837,1,9
C7~19171,1,7
C7~19172,1,2
C6~9839,1,13
C7~19177,1,11
C6~9834,1,1
C7~19167,1,1
C7~19178,1,2
C6~9840,1,3
C7~19179,1,3
C6~9842,1,4
C7~19181,1,4
C5~3176,1,4
C6~9961,1,4
C7~19335,1,4
C5~3191,1,1
C6~9976,1,1
C7~19350,1,1
C5~3241,1,15
C6~10079,1,15
C7~19487,1,15
C5~3242,1,19
C6~10080,1,19
C7~19488,1,19
C6~10019,1,1
C7~19411,1,1
C6~10015,1,2
C7~19407,1,2
C5~3246,1,7
C6~10086,1,7
C7~19494,1,7
C5~3234,1,2
C6~10072,1,2
C7~19480,1,2
C5~3196,1,11
C6~9981,1,11
C7~19355,1,11
C7~19386,1,5
C6~10009,1,3
C7~19401,1,3
C6~10004,1,2
C7~19393,1,2
C6~10010,1,3
C7~19402,1,3
C7~19370,1,4
C6~9997,1,7
C7~19376,1,7
C5~3263,1,2
C6~10111,1,2
C7~19519,1,2
C7~19712,1,2
C7~19711,1,6
C7~19710,1,2
C6~10274,1,58
C7~19881,1,58
C5~3328,1,6
C6~10327,1,6
C7~20027,1,6
C6~10906,1,7
C7~23226,1,7
C7~23292,1,4
C6~10944,1,57
C7~23301,1,16
C7~23290,1,5
C7~23296,1,2
C7~23305,1,3
C7~23300,1,31
C6~10951,1,4
C7~23314,1,4
C7~23303,1,8
C6~11170,1,1
C7~23668,1,1
C6~11164,1,1
C7~23638,1,1
C7~23729,1,14
C7~23705,1,9
C7~23698,1,7
C7~23728,1,6
C7~23725,1,6
C7~23700,1,6
C6~11206,1,1
C7~23772,1,1
C7~23723,1,5
C7~23769,1,8
C7~23754,1,7
C6~11204,1,6
C7~23762,1,4
C6~11200,1,5
C7~23749,1,4
C5~3547,1,2
C6~11232,1,2
C7~23817,1,2
C7~23763,1,1
C7~23764,1,1
C7~23751,1,1
C5~3557,1,19
C6~11242,1,19
C7~23827,1,19
C5~3556,1,17
C6~11241,1,17
C7~23826,1,17
C5~3558,1,21
C6~11243,1,21
C7~23828,1,21
C5~3554,1,1
C6~11239,1,1
C7~23824,1,1
C5~3577,1,7
C6~11264,1,7
C7~23849,1,7
C5~3538,1,5
C6~11223,1,5
C7~23808,1,5
C5~3569,1,9
C6~11256,1,9
C7~23841,1,9
C5~3537,1,2
C6~11222,1,2
C7~23807,1,2
C5~3570,1,4
C6~11257,1,4
C7~23842,1,4
C5~3539,1,2
C6~11224,1,2
C7~23809,1,2
C5~3579,1,1
C6~11266,1,1
C7~23851,1,1
C5~3573,1,2
C6~11260,1,2
C7~23845,1,2
C5~3572,1,2
C6~11259,1,2
C7~23844,1,2
C5~3574,1,2
C6~11261,1,2
C7~23846,1,2
C5~3575,1,2
C6~11262,1,2
C7~23847,1,2
C5~3571,1,2
C6~11258,1,2
C7~23843,1,2
C5~3536,1,2
C6~11221,1,2
C7~23806,1,2
C6~1098,1,1
C7~2088,1,1
C7~26781,1,10
C7~24451,1,2
C5~3746,1,8
C6~11860,1,8
C7~25154,1,8
C6~11908,1,8
C7~25218,1,8
C5~3744,1,12
C6~11858,1,12
C7~25152,1,12
C6~11902,1,12
C7~25209,1,12
C7~25207,1,1
C6~11907,1,3
C7~25217,1,3
C5~3781,1,1
C6~11924,1,1
C7~25234,1,1
C5~3782,1,5
C6~11925,1,5
C7~25235,1,5
C5~3794,1,2
C6~11953,1,2
C7~25263,1,2
C5~3713,1,9
C6~11810,1,9
C7~25095,1,9
C6~11979,1,31
C7~25298,1,31
C6~11977,1,15
C7~25287,1,15
C7~25843,1,4
C6~12280,1,25
C7~26158,1,25
C5~3908,1,12
C6~12317,1,12
C7~26201,1,12
C6~12410,1,7
C7~26341,1,7
C5~3960,1,14
C6~12408,1,14
C7~26339,1,14
C5~3959,1,25
C6~12407,1,25
C7~26338,1,25
C6~12425,1,14
C7~26356,1,14
C5~3967,1,15
C6~12420,1,8
C7~26351,1,8
C6~12432,1,12
C7~26363,1,12
C5~3982,1,22
C6~12463,1,22
C7~26394,1,22
C6~12479,1,274
C7~26410,1,274
C6~12483,1,2
C7~26414,1,2
C7~28069,1,33
C7~26771,1,49
C7~26775,1,41
C7~26774,1,54
C6~12699,1,19
C7~26758,1,19
C6~12705,1,36
C7~26798,1,1
C7~26778,1,17
C7~26783,1,4
C6~13134,1,46
C7~27628,1,46
C6~13145,1,10
C7~27639,1,10
C6~13143,1,53
C7~27637,1,53
C6~13144,1,11
C7~27638,1,11
C6~13148,1,8
C7~27642,1,8
C7~27007,1,8
C5~4195,1,24
C6~12919,1,24
C7~27031,1,24
C7~27000,1,7
C5~4189,1,18
C6~12898,1,11
C7~27009,1,11
C6~12936,1,57
C7~27060,1,57
C6~12942,1,17
C7~27066,1,17
C6~12943,1,8
C7~27067,1,8
C6~12938,1,9
C7~27062,1,9
C6~12928,1,34
C7~27044,1,34
C6~12937,1,34
C7~27061,1,34
C5~4201,1,14
C6~12925,1,14
C7~27037,1,14
C6~12949,1,4
C7~27073,1,4
C6~12935,1,49
C7~27059,1,49
C6~12951,1,13
C7~27075,1,13
C6~12946,1,13
C7~27070,1,13
C6~12948,1,3
C7~27072,1,3
C6~12947,1,25
C7~27071,1,25
C5~4255,1,27
C6~13132,1,27
C7~27626,1,27
C6~13180,1,34
C7~27674,1,34
C7~27821,1,1
C7~27817,1,2
C7~27802,1,5
C7~27796,1,2
C5~4322,1,29
C6~13289,1,29
C7~27839,1,29
C5~4422,1,170
C6~13586,1,170
C7~28252,1,170
C5~4453,1,3
C6~13707,1,3
C7~28509,1,3
C6~13781,1,2
C7~28615,1,2
C6~13783,1,8
C7~28617,1,8
C5~4493,1,102
C6~13801,1,102
C7~28635,1,102
C6~13976,1,2
C7~28865,1,2
C5~4529,1,1
C6~13919,1,1
C7~28797,1,1
C7~28816,1,23
C6~13950,1,11
C7~28836,1,11
C6~13945,1,45
C7~28831,1,45
C5~4544,1,9
C6~13957,1,9
C7~28843,1,9
C7~28859,1,2
C5~4560,1,38
C6~13996,1,38
C7~28897,1,38
C5~4559,1,23
C6~13995,1,23
C7~28896,1,23
C5~4561,1,8
C6~13997,1,8
C7~28898,1,8
C7~29084,1,31
C7~29124,1,8
C7~29081,1,3
C6~14136,1,1
C7~29150,1,1
C7~29127,1,1
C7~29130,1,16
C7~29125,1,9
C7~29126,1,1
C7~29111,1,2
C7~29066,1,8
C7~29292,1,29
C7~29263,1,12
C7~29277,1,5
C6~14169,1,9
C7~29185,1,9
C6~14173,1,3
C7~29189,1,3
C6~14175,1,7
C7~29191,1,7
C7~29217,1,4
C7~29231,1,23
C7~29232,1,9
C5~4632,1,34
C6~14254,1,34
C7~29378,1,34
C6~14274,1,14
C7~29398,1,14
C6~14290,1,450
C7~29414,1,450
C7~29789,1,2
C7~29790,1,1
C6~14675,1,1
C7~30021,1,1
C6~14719,1,4
C7~30065,1,4
C7~30419,1,3
C6~15064,1,2
C7~30605,1,2
C6~15080,1,2
C7~30621,1,2
C6~14975,1,2
C7~30423,1,2
C7~30977,1,3
C7~31142,1,11
C6~15435,1,26
C7~31145,1,26
C5~5021,1,45
C6~15444,1,45
C7~31154,1,45
C7~31873,1,4
C6~15439,1,6
C7~31149,1,6
C6~15627,1,6
C7~31417,1,6
C6~15615,1,1
C7~31385,1,1
C7~29863,1,3
C6~14660,1,6
C7~30006,1,6
C7~29853,1,3
C5~5071,1,6
C6~15685,1,6
C7~31567,1,6
C7~31600,1,2
C6~16046,1,11
C7~32194,1,11
C7~32297,1,17
C7~32300,1,8
C7~32299,1,2
C6~16011,1,26
C7~32131,1,25
C7~31653,1,9
C6~16258,1,3
C7~32586,1,3
C6~16227,1,1
C7~32537,1,1
C6~16313,1,6
C7~32649,1,6
C6~16379,1,4
C7~32783,1,2
C7~32812,1,6
C7~32833,1,1
C7~33081,1,4
C6~16207,1,1
C7~32517,1,1
C7~32844,1,6
C7~32842,1,2
C7~32931,1,2
C6~16453,1,10
C7~32988,1,5
C7~32949,1,3
C7~32996,1,1
C7~32973,1,8
C7~32997,1,3
C7~33098,1,35
C7~33196,1,127
C7~33041,1,14
C7~33156,1,28
C7~33239,1,13
C6~16461,1,13
C7~33010,1,13
C7~33552,1,1
C7~33497,1,5
C6~16870,1,3
C7~33789,1,3
C7~34276,1,1
C7~34392,1,1
C7~34100,1,1
C5~5526,1,8
C6~17224,1,8
C7~34702,1,8
C7~34765,1,9
C6~17264,1,6
C7~34773,1,6
C6~17261,1,4
C7~34770,1,4
C7~34764,1,8
C5~5563,1,16
C6~17363,1,16
C7~34894,1,16
C7~34955,1,1
C7~35264,1,15
C7~35251,1,4
C7~35990,1,2
C7~35835,1,8
C7~35817,1,11
C7~35865,1,1
C7~35992,1,10
C7~35979,1,4
C7~35837,1,5
C6~17781,1,1
C7~36112,1,1
C6~17790,1,23
C7~36121,1,23
C5~5617,1,1
C6~17717,1,1
C7~35993,1,1
C7~36094,1,8
C6~17761,1,4
C7~36053,1,4
C7~36097,1,1
C6~17774,1,2
C7~36105,1,2
C6~17775,1,1
C7~36106,1,1
C6~17747,1,7
C7~36039,1,7
C7~36140,1,4
C6~17835,1,6
C7~36315,1,6
C7~37134,1,4
C6~18313,1,5
C7~37200,1,4
C6~18314,1,10
C7~37208,1,2
C7~37210,1,5
C5~5750,1,18
C6~18353,1,18
C7~37249,1,18
C5~5795,1,19
C6~18485,1,19
C7~37499,1,19
C7~37604,1,4
C7~37656,1,2
C7~37974,1,1
C7~37970,1,9
C7~37979,1,17
C7~42884,1,1
C7~42917,1,2
C6~19917,1,2
C7~43309,1,1
C7~42927,1,2
C6~19876,1,8
C7~43186,1,1
C7~43169,1,15
C7~43491,1,1
C7~43075,1,127
C7~43092,1,1
C7~42841,1,10
C7~42933,1,9
C7~43305,1,7
C6~20089,1,70
C7~43898,1,48
C7~43034,1,1
C7~42858,1,10
C6~19845,1,37
C7~43081,1,33
C7~43337,1,11
C7~44244,1,9
C7~44017,1,9
C6~20151,1,2
C7~44021,1,2
C7~44231,1,3
C7~44126,1,16
C7~44425,1,4
C7~44253,1,2
C7~44112,1,3
C6~20157,1,4
C7~44036,1,2
C5~6179,1,4
C6~20273,1,3
C7~44314,1,3
C6~20272,1,1
C7~44313,1,1
C6~18879,1,2
C7~38552,1,2
C7~41687,1,19
C6~19060,1,18
C7~39930,1,14
C7~39922,1,1
C7~39949,1,6
C6~18882,1,5
C7~38578,1,4
C6~19144,1,6
C7~40574,1,1
C6~18993,1,2
C7~39413,1,2
C6~18982,1,11
C7~39325,1,8
C6~18874,1,9
C7~38508,1,5
C7~41410,1,7
C6~18878,1,24
C7~38544,1,16
C7~40034,1,4
C6~19064,1,19
C7~39960,1,14
C7~39928,1,4
C7~38542,1,7
C7~40630,1,4
C7~38427,1,11
C7~41647,1,26
C7~38471,1,10
C7~39990,1,10
C7~40411,1,8
C7~41877,1,16
C7~38510,1,4
C6~19152,1,14
C7~40638,1,4
C7~42085,1,7
C7~42074,1,1
C7~42007,1,1
C7~42009,1,15
C6~19475,1,1
C7~42206,1,1
C7~42261,1,2
C7~44345,1,6
C7~44334,1,9
C6~21069,1,5
C7~45241,1,5
C7~45596,1,2
C7~45536,1,6
C7~45544,1,2
C7~45600,1,4
C6~21354,1,11
C7~45701,1,11
C6~21230,1,23
C7~45472,1,23
C7~45479,1,39
C5~6901,1,1
C6~21646,1,1
C7~46281,1,1
C4~1213,1,12
C5~6941,1,12
C6~21689,1,12
C7~46324,1,12
C4~1216,1,48
C5~6944,1,48
C6~21692,1,48
C7~46327,1,48
C4~1247,1,9
C5~6975,1,9
C6~21723,1,9
C7~46358,1,9
C4~1248,1,1
C5~6976,1,1
C6~21724,1,1
C7~46359,1,1
C4~1262,1,10
C5~6990,1,10
C6~21738,1,10
C7~46373,1,10
C4~1266,1,7
C5~6994,1,7
C6~21742,1,7
C7~46377,1,7
C6~4746,1,2
C7~9464,1,2
C7~9763,1,11
C6~5713,1,2
C7~11185,1,1
C7~11184,1,1
C7~11578,1,4
C7~11587,1,4
C6~7044,1,30
C7~13778,1,29
C6~8350,1,20
C7~16281,1,5
C7~1947,1,4
C7~1943,1,2
C5~4166,1,112
C6~12864,1,112
C7~26968,1,112
C4~634,1,16
C5~3492,1,11
C6~11104,1,7
C7~23524,1,7
C6~11103,1,3
C7~23523,1,3
C5~3493,1,5
C6~11107,1,5
C7~23527,1,5
C6~11106,1,1
C7~23526,1,1
C4~637,1,9
C5~3502,1,9
C6~11125,1,9
C7~23561,1,9
C5~3563,1,3
C6~11248,1,3
C7~23833,1,3
C6~11588,1,1
C7~24493,1,1
C5~4179,1,7
C6~12885,1,7
C7~26989,1,7
C5~4479,1,11
C6~13761,1,11
C7~28595,1,11
C5~4175,1,6
C6~12879,1,5
C7~26983,1,5
C6~13172,1,17
C7~27666,1,17
C6~13279,1,2
C7~27829,1,2
C6~13269,1,1
C7~27810,1,1
C5~4420,1,208
C6~13569,1,208
C7~28217,1,208
C5~4407,1,211
C6~13552,1,211
C7~28200,1,211
C5~330,1,2
C6~1203,1,2
C7~2249,1,2
C6~13670,1,35
C7~28414,1,27
C4~807,1,42
C5~4457,1,42
C6~13725,1,42
C7~28527,1,42
C4~809,1,27
C5~4465,1,13
C6~13743,1,5
C7~28569,1,5
C6~13742,1,8
C7~28565,1,4
C5~4474,1,51
C6~13756,1,51
C7~28590,1,51
C6~13778,1,1
C7~28612,1,1
C6~13929,1,1
C7~28809,1,1
C6~13930,1,1
C7~28810,1,1
C5~4541,1,2
C6~13954,1,2
C7~28840,1,2
C7~28871,1,6
C5~5034,1,1
C6~15601,1,1
C7~31371,1,1
C7~29856,1,3
C6~16359,1,1
C7~32728,1,1
C7~32876,1,7
C7~33240,1,22
C5~5214,1,1
C6~16192,1,1
C7~32502,1,1
C6~16442,1,3
C7~32938,1,3
C7~33001,1,6
C7~33033,1,2
C7~33230,1,2
C6~17126,1,7
C7~34570,1,7
C6~17201,1,5
C7~34670,1,5
C5~5582,1,3
C6~17428,1,3
C7~35190,1,3
C7~35961,1,1
C7~35812,1,2
C7~36090,1,1
C6~18073,1,10
C7~36758,1,6
C7~36765,1,2
C5~5796,1,9
C6~18491,1,9
C7~37505,1,9
C7~37614,1,2
C7~37956,1,3
C7~37989,1,9
C7~38097,1,3
C7~43558,1,1
C6~20104,1,4
C7~43933,1,2
C6~20109,1,4
C7~43946,1,3
C7~43019,1,8
C7~43432,1,11
C7~43583,1,4
C7~44230,1,8
C7~44300,1,2
C7~44168,1,2
C7~39081,1,4
C7~39982,1,5
C7~39998,1,3
C7~38818,1,5
C7~38898,1,5
C6~18970,1,3
C7~39233,1,1
C7~38882,1,3
C6~18946,1,9
C7~39041,1,1
C6~18945,1,12
C7~39033,1,1
C6~19171,1,8
C7~40781,1,4
C7~40540,1,14
C7~39108,1,6
C6~18960,1,27
C7~39156,1,8
C7~40986,1,2
C7~41711,1,3
C7~39036,1,5
C6~18947,1,7
C7~39052,1,2
C7~41859,1,15
C6~18953,1,2
C7~39100,1,1
C6~18955,1,10
C7~39113,1,3
C6~19394,1,7
C7~42065,1,6
C6~20376,1,4
C7~44503,1,4
C6~21063,1,1
C7~45235,1,1
C7~45548,1,13
C7~5925,1,20
C7~7065,1,14
C7~5785,1,1
C7~9087,1,9
C6~4877,1,44
C7~9638,1,44
C7~9675,1,2
C7~11009,1,69
C5~1789,1,9
C6~5805,1,9
C7~11319,1,9
C5~1810,1,3
C6~5851,1,3
C7~11373,1,3
C7~11470,1,1
C7~11692,1,4
C7~12237,1,2
C7~12475,1,7
C7~12610,1,1
C6~6372,1,1
C7~12522,1,1
C7~1476,1,7
C6~6859,1,32
C7~13461,1,32
C7~16899,1,2
C7~1878,1,1
C5~3172,1,2
C6~9957,1,2
C7~19331,1,2
C5~3255,1,2
C6~10095,1,2
C7~19503,1,2
C7~23312,1,9
C6~1109,1,9
C7~2106,1,6
C6~11538,1,9
C7~24341,1,9
C6~11600,1,43
C7~24522,1,43
C5~3966,1,11
C6~12417,1,11
C7~26348,1,11
C7~26767,1,12
C7~26893,1,4
C7~26901,1,3
C5~4206,1,3
C6~12953,1,2
C7~27077,1,2
C6~12912,1,8
C7~27023,1,8
C7~27818,1,1
C7~26797,1,35
C6~13360,1,47
C7~27919,1,25
C7~27917,1,18
C6~13847,1,2
C7~28699,1,2
C6~14143,1,1
C7~29157,1,1
C6~14188,1,1
C7~29204,1,1
C4~1177,1,1
C5~6821,1,1
C6~21458,1,1
C7~45990,1,1
C5~4934,1,4
C6~15086,1,2
C7~30627,1,2
C7~30546,1,8
C6~15293,1,1
C7~30910,1,1
C7~30481,1,1
C6~15957,1,12
C7~31989,1,3
C7~31988,1,2
C7~31986,1,3
C7~31882,1,6
C7~31883,1,15
C6~15910,1,42
C7~31858,1,35
C7~31857,1,7
C6~15624,1,2
C7~31408,1,1
C7~31407,1,1
C7~31848,1,4
C7~32033,1,4
C6~15945,1,9
C7~31962,1,3
C7~31963,1,6
C7~32132,1,1
C7~32152,1,1
C5~5381,1,2
C6~16720,1,2
C7~33471,1,2
C7~33244,1,21
C5~5312,1,5
C6~16548,1,5
C7~33283,1,5
C7~33619,1,5
C7~33598,1,1
C6~16897,1,14
C7~33861,1,7
C7~33837,1,1
C6~16928,1,9
C7~33939,1,7
C7~34294,1,1
C7~34325,1,1
C6~17182,1,4
C7~34645,1,4
C6~17203,1,1
C7~34672,1,1
C7~34949,1,8
C7~34962,1,5
C7~35302,1,8
C6~17431,1,17
C7~35200,1,6
C6~17430,1,33
C7~35195,1,2
C7~35198,1,18
C7~35321,1,1
C7~35196,1,4
C7~35203,1,2
C7~35205,1,3
C7~35204,1,1
C7~35339,1,5
C7~35193,1,6
C6~17433,1,28
C7~35214,1,11
C7~35215,1,2
C7~35218,1,6
C7~35213,1,9
C7~35329,1,1
C6~17436,1,12
C7~35235,1,9
C7~35194,1,2
C7~35341,1,2
C7~35207,1,15
C6~17434,1,3
C7~35222,1,1
C6~17435,1,10
C7~35226,1,7
C7~35877,1,1
C7~35780,1,1
C6~17973,1,9
C7~36582,1,9
