,comb_str,comb_freq,comb_size,imp_flag,bkt_below_10_cnt,bkt_10_20_cnt,bkt_20_50_cnt,bkt_50_100_cnt,bkt_100_above,comb_detail_str,conf_detail_str,conf_max,conf_min,conf_flag
6147,FREE_FRENCH_SUGAR,2,3345,2,6,0,0,0,0,FREE~2#:#FRENCH~2#:#SUGAR~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6148,FREE_FRENCH_VANILLA,2,3345,2,6,0,0,0,0,FREE~2#:#FRENCH~2#:#VANILLA~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6149,FREE_NESTLE_SUGAR,4,3345,2,6,0,0,0,0,FREE~2#:#NESTLE~2#:#SUGAR~2,2.0#:#2.0#:#2.0,2.0,2.0,1
6150,FREE_NESTLE_VANILLA,2,3345,2,6,0,0,0,0,FREE~2#:#NESTLE~2#:#VANILLA~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6151,FREE_SUGAR_VANILLA,3,3345,3,6,0,0,0,0,FREE~2#:#SUGAR~2#:#VANILLA~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6152,FRENCH_NESTLE_SUGAR,2,3345,1,6,0,0,0,0,FRENCH~2#:#NESTLE~2#:#SUGAR~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6153,FRENCH_NESTLE_VANILLA,2,3345,1,6,0,0,0,0,FRENCH~2#:#NESTLE~2#:#VANILLA~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6154,FRENCH_SUGAR_VANILLA,2,3345,2,6,0,0,0,0,FRENCH~2#:#SUGAR~2#:#VANILLA~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6155,NESTLE_SUGAR_VANILLA,2,3345,2,6,0,0,0,0,NESTLE~2#:#SUGAR~2#:#VANILLA~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6156,COFFEE_CREAMY_FLAVOUR,8,3345,3,6,0,0,0,0,COFFEE~2#:#CREAMY~3#:#FLAVOUR~3,4.0#:#2.67#:#2.67,4.0,2.67,1
6157,CREAMY_FLAVOUR_NESTLE,7,3345,2,6,0,0,0,0,CREAMY~3#:#FLAVOUR~3#:#NESTLE~2,2.33#:#2.33#:#3.5,3.5,2.33,1
6158,COFFEE_FLAVOUR_NESTLE,7,3345,2,6,0,0,0,0,COFFEE~2#:#FLAVOUR~3#:#NESTLE~2,3.5#:#2.33#:#3.5,3.5,2.33,1
6159,AMUL_CHOCOLATE_DRINK,2,3345,0,6,0,0,0,0,AMUL~3#:#CHOCOLATE~2#:#DRINK~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6160,AMUL_CHOCOLATE_FAT,3,3345,0,6,0,0,0,0,AMUL~3#:#CHOCOLATE~2#:#FAT~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6161,AMUL_CHOCOLATE_LOW,3,3345,0,6,0,0,0,0,AMUL~3#:#CHOCOLATE~2#:#LOW~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6162,AMUL_CHOCOLATE_MILD,3,3345,0,6,0,0,0,0,AMUL~3#:#CHOCOLATE~2#:#MILD~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6163,AMUL_DRINK_MILD,5,3345,0,6,0,0,0,0,AMUL~3#:#DRINK~2#:#MILD~2,1.67#:#2.5#:#2.5,2.5,1.67,1
6164,AMUL_DRINK_READY#TO,2,3345,0,6,0,0,0,0,AMUL~3#:#DRINK~2#:#READY#TO~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6165,AMUL_FAT_MILD,8,3345,0,6,0,0,0,0,AMUL~3#:#FAT~2#:#MILD~2,2.67#:#4.0#:#4.0,4.0,2.67,1
6166,AMUL_LOW_MILD,4,3345,0,6,0,0,0,0,AMUL~3#:#LOW~2#:#MILD~2,1.33#:#2.0#:#2.0,2.0,1.33,1
6167,AMUL_MILD_READY#TO,2,3345,0,6,0,0,0,0,AMUL~3#:#MILD~2#:#READY#TO~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6168,CHOCOLATE_DRINK_FAT,2,3345,0,6,0,0,0,0,CHOCOLATE~2#:#DRINK~2#:#FAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6169,CHOCOLATE_DRINK_LOW,2,3345,0,6,0,0,0,0,CHOCOLATE~2#:#DRINK~2#:#LOW~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6170,CHOCOLATE_DRINK_MILD,4,3345,0,6,0,0,0,0,CHOCOLATE~2#:#DRINK~2#:#MILD~2,2.0#:#2.0#:#2.0,2.0,2.0,1
6171,CHOCOLATE_DRINK_READY#TO,3,3345,0,6,0,0,0,0,CHOCOLATE~2#:#DRINK~2#:#READY#TO~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6172,CHOCOLATE_FAT_READY#TO,2,3345,0,6,0,0,0,0,CHOCOLATE~2#:#FAT~2#:#READY#TO~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6173,CHOCOLATE_LOW_READY#TO,2,3345,0,6,0,0,0,0,CHOCOLATE~2#:#LOW~2#:#READY#TO~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6174,CHOCOLATE_MILD_READY#TO,2,3345,0,6,0,0,0,0,CHOCOLATE~2#:#MILD~2#:#READY#TO~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6175,DRINK_FAT_LOW,2,3345,0,6,0,0,0,0,DRINK~2#:#FAT~2#:#LOW~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6176,DRINK_FAT_MILD,2,3345,0,6,0,0,0,0,DRINK~2#:#FAT~2#:#MILD~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6177,DRINK_FAT_READY#TO,2,3345,0,6,0,0,0,0,DRINK~2#:#FAT~2#:#READY#TO~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6178,DRINK_LOW_MILD,2,3345,0,6,0,0,0,0,DRINK~2#:#LOW~2#:#MILD~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6179,DRINK_LOW_READY#TO,2,3345,0,6,0,0,0,0,DRINK~2#:#LOW~2#:#READY#TO~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6180,DRINK_MILD_READY#TO,3,3345,0,6,0,0,0,0,DRINK~2#:#MILD~2#:#READY#TO~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6181,FAT_LOW_READY#TO,2,3345,0,6,0,0,0,0,FAT~2#:#LOW~2#:#READY#TO~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6182,FAT_MILD_READY#TO,2,3345,0,6,0,0,0,0,FAT~2#:#MILD~2#:#READY#TO~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6183,LOW_MILD_READY#TO,2,3345,0,6,0,0,0,0,LOW~2#:#MILD~2#:#READY#TO~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6184,AMUL_BLEND_CREAMY,2,3345,1,6,0,0,0,0,AMUL~3#:#BLEND~2#:#CREAMY~3,0.67#:#1.0#:#0.67,1.0,0.67,0
6185,AMUL_CREAMY_MILD,5,3345,1,6,0,0,0,0,AMUL~3#:#CREAMY~3#:#MILD~2,1.67#:#1.67#:#2.5,2.5,1.67,1
6186,AMUL_BLEND_FRESH,2,3345,1,6,0,0,0,0,AMUL~3#:#BLEND~2#:#FRESH~3,0.67#:#1.0#:#0.67,1.0,0.67,0
6187,AMUL_FRESH_MILD,8,3345,1,6,0,0,0,0,AMUL~3#:#FRESH~3#:#MILD~2,2.67#:#2.67#:#4.0,4.0,2.67,1
6188,AMUL_BLEND_MILD,2,3345,0,6,0,0,0,0,AMUL~3#:#BLEND~2#:#MILD~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6189,BLEND_CREAMY_FRESH,2,3345,2,6,0,0,0,0,BLEND~2#:#CREAMY~3#:#FRESH~3,1.0#:#0.67#:#0.67,1.0,0.67,0
6190,CREAMY_FRESH_MILD,4,3345,2,6,0,0,0,0,CREAMY~3#:#FRESH~3#:#MILD~2,1.33#:#1.33#:#2.0,2.0,1.33,1
6191,BLEND_CREAMY_MILD,2,3345,1,6,0,0,0,0,BLEND~2#:#CREAMY~3#:#MILD~2,1.0#:#0.67#:#1.0,1.0,0.67,0
6192,BLEND_FRESH_MILD,2,3345,1,6,0,0,0,0,BLEND~2#:#FRESH~3#:#MILD~2,1.0#:#0.67#:#1.0,1.0,0.67,0
6193,AMUL_MILD_RICH,4,3345,0,6,0,0,0,0,AMUL~3#:#MILD~2#:#RICH~2,1.33#:#2.0#:#2.0,2.0,1.33,1
6194,AMUL_MILD_STYLE,2,3345,0,6,0,0,0,0,AMUL~3#:#MILD~2#:#STYLE~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6195,CHOCOLATE_MILD_RICH,2,3345,0,6,0,0,0,0,CHOCOLATE~2#:#MILD~2#:#RICH~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6196,AMUL_CREAMY_SWEET,2,3345,2,6,0,0,0,0,AMUL~3#:#CREAMY~3#:#SWEET~2,0.67#:#0.67#:#1.0,1.0,0.67,0
6197,AMUL_MILD_SWEET,4,3345,1,6,0,0,0,0,AMUL~3#:#MILD~2#:#SWEET~2,1.33#:#2.0#:#2.0,2.0,1.33,1
6198,AMUL_BEVERAGE_DAIRY,4,3345,0,6,0,0,0,0,AMUL~3#:#BEVERAGE~2#:#DAIRY~2,1.33#:#2.0#:#2.0,2.0,1.33,1
6199,AMUL_BEVERAGE_MILD,3,3345,0,6,0,0,0,0,AMUL~3#:#BEVERAGE~2#:#MILD~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6200,AMUL_BEVERAGE_RICH,2,3345,0,6,0,0,0,0,AMUL~3#:#BEVERAGE~2#:#RICH~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6201,AMUL_BEVERAGE_SWEET,3,3345,1,6,0,0,0,0,AMUL~3#:#BEVERAGE~2#:#SWEET~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6202,AMUL_DAIRY_MILD,6,3345,0,6,0,0,0,0,AMUL~3#:#DAIRY~2#:#MILD~2,2.0#:#3.0#:#3.0,3.0,2.0,1
6203,AMUL_DAIRY_RICH,3,3345,0,6,0,0,0,0,AMUL~3#:#DAIRY~2#:#RICH~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6204,AMUL_DAIRY_SWEET,3,3345,1,6,0,0,0,0,AMUL~3#:#DAIRY~2#:#SWEET~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6205,AMUL_RICH_SWEET,2,3345,1,6,0,0,0,0,AMUL~3#:#RICH~2#:#SWEET~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6206,BEVERAGE_DAIRY_MILD,7,3345,0,6,0,0,0,0,BEVERAGE~2#:#DAIRY~2#:#MILD~2,3.5#:#3.5#:#3.5,3.5,3.5,1
6207,BEVERAGE_DAIRY_RICH,2,3345,0,6,0,0,0,0,BEVERAGE~2#:#DAIRY~2#:#RICH~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6208,BEVERAGE_DAIRY_SWEET,3,3345,1,6,0,0,0,0,BEVERAGE~2#:#DAIRY~2#:#SWEET~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6209,BEVERAGE_MILD_RICH,3,3345,0,6,0,0,0,0,BEVERAGE~2#:#MILD~2#:#RICH~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6210,BEVERAGE_MILD_SWEET,3,3345,1,6,0,0,0,0,BEVERAGE~2#:#MILD~2#:#SWEET~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6211,BEVERAGE_RICH_SWEET,2,3345,1,6,0,0,0,0,BEVERAGE~2#:#RICH~2#:#SWEET~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6212,DAIRY_MILD_RICH,3,3345,0,6,0,0,0,0,DAIRY~2#:#MILD~2#:#RICH~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6213,DAIRY_MILD_SWEET,3,3345,1,6,0,0,0,0,DAIRY~2#:#MILD~2#:#SWEET~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6214,DAIRY_RICH_SWEET,2,3345,1,6,0,0,0,0,DAIRY~2#:#RICH~2#:#SWEET~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6215,MILD_RICH_SWEET,2,3345,1,6,0,0,0,0,MILD~2#:#RICH~2#:#SWEET~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6216,DAIRY_MILD_OATS,2,3345,0,6,0,0,0,0,DAIRY~2#:#MILD~2#:#OATS~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6217,BASED#PLANT_DAIRY_MILD,2,3345,0,6,0,0,0,0,BASED#PLANT~2#:#DAIRY~2#:#MILD~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6218,BASED#PLANT_DAIRY_OATS,2,3345,0,6,0,0,0,0,BASED#PLANT~2#:#DAIRY~2#:#OATS~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6219,BASED#PLANT_MILD_OATS,2,3345,0,6,0,0,0,0,BASED#PLANT~2#:#MILD~2#:#OATS~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6220,EPIGAMIA_FAT_GREEN,10,3345,0,6,0,0,0,0,EPIGAMIA~2#:#FAT~2#:#GREEN~2,5.0#:#5.0#:#5.0,5.0,5.0,1
6221,EPIGAMIA_FAT_RASPBERRY,2,3345,0,6,0,0,0,0,EPIGAMIA~2#:#FAT~2#:#RASPBERRY~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6222,EPIGAMIA_FAT_YOGURT,10,3345,0,6,0,0,0,0,EPIGAMIA~2#:#FAT~2#:#YOGURT~2,5.0#:#5.0#:#5.0,5.0,5.0,1
6223,EPIGAMIA_FAT_ZERO,3,3345,0,6,0,0,0,0,EPIGAMIA~2#:#FAT~2#:#ZERO~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6224,EPIGAMIA_GREEN_RASPBERRY,3,3345,0,6,0,0,0,0,EPIGAMIA~2#:#GREEN~2#:#RASPBERRY~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6225,EPIGAMIA_GREEN_YOGURT,19,3345,0,6,0,0,0,0,EPIGAMIA~2#:#GREEN~2#:#YOGURT~2,9.5#:#9.5#:#9.5,9.5,9.5,1
6226,EPIGAMIA_GREEN_ZERO,5,3345,0,6,0,0,0,0,EPIGAMIA~2#:#GREEN~2#:#ZERO~2,2.5#:#2.5#:#2.5,2.5,2.5,1
6227,EPIGAMIA_RASPBERRY_YOGURT,3,3345,0,6,0,0,0,0,EPIGAMIA~2#:#RASPBERRY~2#:#YOGURT~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6228,EPIGAMIA_YOGURT_ZERO,5,3345,0,6,0,0,0,0,EPIGAMIA~2#:#YOGURT~2#:#ZERO~2,2.5#:#2.5#:#2.5,2.5,2.5,1
6229,FAT_GREEN_RASPBERRY,2,3345,0,6,0,0,0,0,FAT~2#:#GREEN~2#:#RASPBERRY~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6230,FAT_GREEN_YOGURT,10,3345,0,6,0,0,0,0,FAT~2#:#GREEN~2#:#YOGURT~2,5.0#:#5.0#:#5.0,5.0,5.0,1
6231,FAT_GREEN_ZERO,3,3345,0,6,0,0,0,0,FAT~2#:#GREEN~2#:#ZERO~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6232,FAT_RASPBERRY_YOGURT,2,3345,0,6,0,0,0,0,FAT~2#:#RASPBERRY~2#:#YOGURT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6233,FAT_YOGURT_ZERO,3,3345,0,6,0,0,0,0,FAT~2#:#YOGURT~2#:#ZERO~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6234,GREEN_RASPBERRY_YOGURT,3,3345,0,6,0,0,0,0,GREEN~2#:#RASPBERRY~2#:#YOGURT~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6235,GREEN_YOGURT_ZERO,5,3345,0,6,0,0,0,0,GREEN~2#:#YOGURT~2#:#ZERO~2,2.5#:#2.5#:#2.5,2.5,2.5,1
6236,EPIGAMIA_FAT_LOW,5,3345,0,6,0,0,0,0,EPIGAMIA~2#:#FAT~2#:#LOW~2,2.5#:#2.5#:#2.5,2.5,2.5,1
6237,EPIGAMIA_FAT_STRAWBERRY,3,3345,1,6,0,0,0,0,EPIGAMIA~2#:#FAT~2#:#STRAWBERRY~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6238,EPIGAMIA_GREEN_LOW,5,3345,0,6,0,0,0,0,EPIGAMIA~2#:#GREEN~2#:#LOW~2,2.5#:#2.5#:#2.5,2.5,2.5,1
6239,EPIGAMIA_GREEN_STRAWBERRY,4,3345,1,6,0,0,0,0,EPIGAMIA~2#:#GREEN~2#:#STRAWBERRY~2,2.0#:#2.0#:#2.0,2.0,2.0,1
6240,EPIGAMIA_LOW_STRAWBERRY,2,3345,1,6,0,0,0,0,EPIGAMIA~2#:#LOW~2#:#STRAWBERRY~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6241,EPIGAMIA_LOW_YOGURT,5,3345,0,6,0,0,0,0,EPIGAMIA~2#:#LOW~2#:#YOGURT~2,2.5#:#2.5#:#2.5,2.5,2.5,1
6242,EPIGAMIA_STRAWBERRY_YOGURT,6,3345,1,6,0,0,0,0,EPIGAMIA~2#:#STRAWBERRY~2#:#YOGURT~2,3.0#:#3.0#:#3.0,3.0,3.0,1
6243,FAT_GREEN_LOW,5,3345,0,6,0,0,0,0,FAT~2#:#GREEN~2#:#LOW~2,2.5#:#2.5#:#2.5,2.5,2.5,1
6244,FAT_GREEN_STRAWBERRY,3,3345,1,6,0,0,0,0,FAT~2#:#GREEN~2#:#STRAWBERRY~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6245,FAT_LOW_STRAWBERRY,2,3345,1,6,0,0,0,0,FAT~2#:#LOW~2#:#STRAWBERRY~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6246,FAT_LOW_YOGURT,7,3345,0,6,0,0,0,0,FAT~2#:#LOW~2#:#YOGURT~2,3.5#:#3.5#:#3.5,3.5,3.5,1
6247,FAT_STRAWBERRY_YOGURT,3,3345,1,6,0,0,0,0,FAT~2#:#STRAWBERRY~2#:#YOGURT~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6248,GREEN_LOW_STRAWBERRY,2,3345,1,6,0,0,0,0,GREEN~2#:#LOW~2#:#STRAWBERRY~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6249,GREEN_LOW_YOGURT,5,3345,0,6,0,0,0,0,GREEN~2#:#LOW~2#:#YOGURT~2,2.5#:#2.5#:#2.5,2.5,2.5,1
6250,GREEN_STRAWBERRY_YOGURT,4,3345,1,6,0,0,0,0,GREEN~2#:#STRAWBERRY~2#:#YOGURT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
6251,LOW_STRAWBERRY_YOGURT,2,3345,1,6,0,0,0,0,LOW~2#:#STRAWBERRY~2#:#YOGURT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6252,CHERRY_EPIGAMIA_GREEN,3,3345,1,6,0,0,0,0,CHERRY~2#:#EPIGAMIA~2#:#GREEN~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6253,CHERRY_EPIGAMIA_YOGURT,3,3345,1,6,0,0,0,0,CHERRY~2#:#EPIGAMIA~2#:#YOGURT~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6254,CHERRY_GREEN_YOGURT,3,3345,1,6,0,0,0,0,CHERRY~2#:#GREEN~2#:#YOGURT~2,1.5#:#1.5#:#1.5,1.5,1.5,1
6255,CREAMY_EPIGAMIA_FLAVOUR,4,3345,2,6,0,0,0,0,CREAMY~3#:#EPIGAMIA~2#:#FLAVOUR~3,1.33#:#2.0#:#1.33,2.0,1.33,1
6256,CREAMY_FLAVOUR_YOGURT,4,3345,2,6,0,0,0,0,CREAMY~3#:#FLAVOUR~3#:#YOGURT~2,1.33#:#1.33#:#2.0,2.0,1.33,1
6257,CREAMY_EPIGAMIA_GREEN,3,3345,1,6,0,0,0,0,CREAMY~3#:#EPIGAMIA~2#:#GREEN~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6258,CREAMY_EPIGAMIA_YOGURT,8,3345,1,6,0,0,0,0,CREAMY~3#:#EPIGAMIA~2#:#YOGURT~2,2.67#:#4.0#:#4.0,4.0,2.67,1
6259,CREAMY_GREEN_YOGURT,3,3345,1,6,0,0,0,0,CREAMY~3#:#GREEN~2#:#YOGURT~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6260,EPIGAMIA_FLAVOUR_GREEN,4,3345,1,6,0,0,0,0,EPIGAMIA~2#:#FLAVOUR~3#:#GREEN~2,2.0#:#1.33#:#2.0,2.0,1.33,1
6261,EPIGAMIA_FLAVOUR_YOGURT,7,3345,1,6,0,0,0,0,EPIGAMIA~2#:#FLAVOUR~3#:#YOGURT~2,3.5#:#2.33#:#3.5,3.5,2.33,1
6262,FLAVOUR_GREEN_YOGURT,4,3345,1,6,0,0,0,0,FLAVOUR~3#:#GREEN~2#:#YOGURT~2,1.33#:#2.0#:#2.0,2.0,1.33,1
6263,EPIGAMIA_VANILLA_YOGURT,4,3345,1,6,0,0,0,0,EPIGAMIA~2#:#VANILLA~2#:#YOGURT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
6264,FAT_VANILLA_YOGURT,2,3345,1,6,0,0,0,0,FAT~2#:#VANILLA~2#:#YOGURT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6265,CREAMY_DESSERT_EPIGAMIA,7,3345,1,6,0,0,0,0,CREAMY~3#:#DESSERT~2#:#EPIGAMIA~2,2.33#:#3.5#:#3.5,3.5,2.33,1
6266,CREAMY_DESSERT_STYLE,2,3345,1,6,0,0,0,0,CREAMY~3#:#DESSERT~2#:#STYLE~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6267,CREAMY_DESSERT_VANILLA,3,3345,2,6,0,0,0,0,CREAMY~3#:#DESSERT~2#:#VANILLA~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6268,CREAMY_DESSERT_YOGURT,6,3345,1,6,0,0,0,0,CREAMY~3#:#DESSERT~2#:#YOGURT~2,2.0#:#3.0#:#3.0,3.0,2.0,1
6269,CREAMY_EPIGAMIA_STYLE,2,3345,1,6,0,0,0,0,CREAMY~3#:#EPIGAMIA~2#:#STYLE~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6270,CREAMY_EPIGAMIA_VANILLA,3,3345,2,6,0,0,0,0,CREAMY~3#:#EPIGAMIA~2#:#VANILLA~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6271,CREAMY_STYLE_YOGURT,2,3345,1,6,0,0,0,0,CREAMY~3#:#STYLE~2#:#YOGURT~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6272,CREAMY_VANILLA_YOGURT,4,3345,2,6,0,0,0,0,CREAMY~3#:#VANILLA~2#:#YOGURT~2,1.33#:#2.0#:#2.0,2.0,1.33,1
6273,DESSERT_EPIGAMIA_STYLE,4,3345,0,6,0,0,0,0,DESSERT~2#:#EPIGAMIA~2#:#STYLE~2,2.0#:#2.0#:#2.0,2.0,2.0,1
6274,DESSERT_EPIGAMIA_VANILLA,2,3345,1,6,0,0,0,0,DESSERT~2#:#EPIGAMIA~2#:#VANILLA~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6275,DESSERT_EPIGAMIA_YOGURT,6,3345,0,6,0,0,0,0,DESSERT~2#:#EPIGAMIA~2#:#YOGURT~2,3.0#:#3.0#:#3.0,3.0,3.0,1
6276,DESSERT_STYLE_YOGURT,4,3345,0,6,0,0,0,0,DESSERT~2#:#STYLE~2#:#YOGURT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
6277,DESSERT_VANILLA_YOGURT,2,3345,1,6,0,0,0,0,DESSERT~2#:#VANILLA~2#:#YOGURT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6278,EPIGAMIA_STYLE_YOGURT,4,3345,0,6,0,0,0,0,EPIGAMIA~2#:#STYLE~2#:#YOGURT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
6279,AMUL_FLAVOUR_STRAWBERRY,3,3345,2,6,0,0,0,0,AMUL~3#:#FLAVOUR~3#:#STRAWBERRY~2,1.0#:#1.0#:#1.5,1.5,1.0,1
6280,AMUL_FLAVOUR_YOGURT,4,3345,1,6,0,0,0,0,AMUL~3#:#FLAVOUR~3#:#YOGURT~2,1.33#:#1.33#:#2.0,2.0,1.33,1
6281,AMUL_STRAWBERRY_YOGURT,3,3345,1,6,0,0,0,0,AMUL~3#:#STRAWBERRY~2#:#YOGURT~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6282,FLAVOUR_STRAWBERRY_YOGURT,3,3345,2,6,0,0,0,0,FLAVOUR~3#:#STRAWBERRY~2#:#YOGURT~2,1.0#:#1.5#:#1.5,1.5,1.0,1
6283,FAT_FRESH_MILD,3,3345,1,6,0,0,0,0,FAT~2#:#FRESH~3#:#MILD~2,1.5#:#1.0#:#1.5,1.5,1.0,1
6284,AMUL_CREAMY_FLAVOUR,4,3345,2,6,0,0,0,0,AMUL~3#:#CREAMY~3#:#FLAVOUR~3,1.33#:#1.33#:#1.33,1.33,1.33,1
6285,CREAMY_SUGAR_ZERO,2,3345,2,6,0,0,0,0,CREAMY~3#:#SUGAR~2#:#ZERO~2,0.67#:#1.0#:#1.0,1.0,0.67,0
6286,AMUL_FLAVOUR_FRESH,2,3345,2,6,0,0,0,0,AMUL~3#:#FLAVOUR~3#:#FRESH~3,0.67#:#0.67#:#0.67,0.67,0.67,0
6287,AMUL_DAIRY_FLAVOUR,3,3345,1,6,0,0,0,0,AMUL~3#:#DAIRY~2#:#FLAVOUR~3,1.0#:#1.5#:#1.0,1.5,1.0,1
6288,AMUL_DAIRY_FRESH,4,3345,1,6,0,0,0,0,AMUL~3#:#DAIRY~2#:#FRESH~3,1.33#:#2.0#:#1.33,2.0,1.33,1
6289,AMUL_CREAMY_CREAMY,2,3345,2,6,0,0,0,0,AMUL~3#:#CREAMY~3#:#CREAMY~3,0.67#:#0.67#:#0.67,0.67,0.67,0
6290,AMUL_CREAMY_VANILLA,3,3345,2,6,0,0,0,0,AMUL~3#:#CREAMY~3#:#VANILLA~2,1.0#:#1.0#:#1.5,1.5,1.0,1
6291,AMUL_FLAVOUR_VANILLA,2,3345,2,6,0,0,0,0,AMUL~3#:#FLAVOUR~3#:#VANILLA~2,0.67#:#0.67#:#1.0,1.0,0.67,0
6292,CREAMY_CREAMY_FLAVOUR,2,3345,3,6,0,0,0,0,CREAMY~3#:#CREAMY~3#:#FLAVOUR~3,0.67#:#0.67#:#0.67,0.67,0.67,0
6293,CREAMY_CREAMY_VANILLA,2,3345,3,6,0,0,0,0,CREAMY~3#:#CREAMY~3#:#VANILLA~2,0.67#:#0.67#:#1.0,1.0,0.67,0
6294,CREAMY_FLAVOUR_FRESH,2,3345,3,6,0,0,0,0,CREAMY~3#:#FLAVOUR~3#:#FRESH~3,0.67#:#0.67#:#0.67,0.67,0.67,0
6295,CREAMY_FLAVOUR_VANILLA,2,3345,3,6,0,0,0,0,CREAMY~3#:#FLAVOUR~3#:#VANILLA~2,0.67#:#0.67#:#1.0,1.0,0.67,0
6296,CREAMY_FRESH_VANILLA,2,3345,3,6,0,0,0,0,CREAMY~3#:#FRESH~3#:#VANILLA~2,0.67#:#0.67#:#1.0,1.0,0.67,0
6297,ALMOND_BEVERAGE_DAIRY,2,3345,1,6,0,0,0,0,ALMOND~2#:#BEVERAGE~2#:#DAIRY~2,1.0#:#1.0#:#1.0,1.0,1.0,1
6298,ALMOND_BEVERAGE_FREE,2,3345,2,6,0,0,0,0,ALMOND~2#:#BEVERAGE~2#:#FREE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
